source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[disease]	characteristics[material type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[cell line derivative]	characteristics[extracellular vesicle subtype]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	factor value[cell line derivative]	factor value[extracellular vesicle subtype]
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_50-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	7	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_51-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	8	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_52-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	9	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_53-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_53.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	10	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_54-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	11	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_55-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	12	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_56-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	13	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_57-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_57.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	14	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_58-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_58.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	15	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_59-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_59.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	16	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_60-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_60.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	17	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_61-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_61.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	18	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_62-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_62.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	19	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
BM-lEV-rep1	Homo sapiens	not applicable	not applicable	1	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-BMD2a	large extracellular vesicle	Fusion_191218_63-TMT130C	proteomic profiling by mass spectrometry	1	Fusion_191218_63.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130C	20	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-BMD2a	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_44-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_44.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	1	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_45-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_45.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	2	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_46-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_46.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	3	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_47-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_47.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	4	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_48-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	5	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_49-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_49.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	6	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_50-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	7	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_51-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	8	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_52-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	9	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_53-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_53.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	10	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_54-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	11	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
D3H1-lEV-rep2	Homo sapiens	not applicable	not applicable	2	not pooled	breast cancer	not applicable	not available	not available	not available	not available	MDA-MB-231 cell	not available	not available	MDA-MB-231-luc-D3H1	large extracellular vesicle	Fusion_191218_55-TMT130N	proteomic profiling by mass spectrometry	1	Fusion_191218_55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	TMT130N	12	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Methylthio;AC=UNIMOD:39;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	MDA-MB-231-luc-D3H1	large extracellular vesicle
